Area,Bedrooms,Bathrooms,Floors,Age,Parking,Location,Furnishing,Distance_to_City,Crime_Rate,School_Rating,Hospital_Distance,Metro_Distance,Shopping_Mall_Distance,Park_Distance,Pollution_Index,Population_Density,Property_Tax,Electricity_Availability,Water_Supply,Security,House_Type,Facing,Price
1856.0,4,3.0,2,15,1,Suburban,Furnished,9.7,3.71,4.3,12.6,14.6,6.4,1.6,59.2,9567,40351,Yes,24x7,Gated,Apartment,West,122.72
1745.0,1,1.0,1,25,3,Urban,Unfurnished,17.1,4.87,7.8,10.4,10.0,5.0,1.8,37.9,10543,22707,Yes,24x7,Gated,Independent House,North,121.24
1373.0,4,3.0,3,13,3,Urban,Unfurnished,10.3,6.74,8.4,2.3,3.2,9.1,0.4,47.8,9312,21182,Yes,24x7,Gated,Apartment,East,125.1
2097.0,5,1.0,1,33,2,Urban,Furnished,6.3,8.06,5.9,4.1,3.2,6.7,6.3,43.2,4129,12634,Yes,24x7,Gated,Villa,South,159.68
2214.0,2,3.0,3,11,0,Suburban,Semi-Furnished,5.6,4.58,8.7,4.0,4.7,4.8,1.4,35.7,4228,25012,Yes,Limited,Gated,Apartment,North,136.01
1615.0,5,3.0,2,31,2,Urban,Semi-Furnished,2.6,1.11,4.7,3.6,6.3,1.4,1.4,38.3,9164,25605,Yes,24x7,Non-Gated,Independent House,North,131.53
1586.0,6,2.0,3,15,1,Suburban,Unfurnished,40.2,4.74,3.3,8.1,5.7,2.6,1.6,69.1,3571,30049,Yes,24x7,Non-Gated,Independent House,South,111.57
2525.0,3,4.0,2,22,3,Suburban,Semi-Furnished,14.6,2.18,7.5,6.2,2.2,8.7,2.9,32.8,3169,25165,Yes,Limited,Gated,Independent House,South,166.25
1639.0,2,4.0,3,2,2,Suburban,Semi-Furnished,,2.87,6.7,8.4,10.6,15.3,1.8,51.6,8189,24553,Yes,24x7,Gated,Apartment,East,113.32
1692.0,6,,3,2,3,Urban,Furnished,3.9,3.1,3.3,5.8,5.6,1.9,0.4,22.6,6356,29913,Yes,Limited,Gated,Apartment,South,145.01
1916.0,6,3.0,2,39,1,Urban,Furnished,4.7,7.42,4.5,4.5,0.0,5.9,5.0,91.3,9981,20741,Yes,24x7,Non-Gated,Independent House,South,134.1
1596.0,3,3.0,1,0,1,Urban,Unfurnished,12.5,5.75,7.1,10.1,2.7,4.8,1.2,81.2,6076,25093,Yes,24x7,Non-Gated,Villa,West,140.17
1199.0,3,3.0,1,22,1,Urban,Semi-Furnished,9.1,0.9,7.6,1.4,1.7,5.5,0.2,54.9,8148,37445,Yes,24x7,Non-Gated,Independent House,West,104.23
1858.0,6,3.0,3,18,3,Urban,Furnished,3.9,3.15,7.7,3.4,1.3,3.2,4.5,66.5,9312,28113,Yes,Limited,Gated,Villa,West,181.04
1629.0,1,2.0,3,25,2,Urban,Semi-Furnished,5.0,2.52,5.8,4.4,7.4,19.1,4.8,48.7,9759,28594,Yes,24x7,Gated,Apartment,West,98.92
2663.0,2,1.0,2,0,1,Urban,Semi-Furnished,,2.56,8.2,12.9,4.5,1.2,1.0,74.9,4611,19869,Yes,24x7,Gated,Independent House,South,164.94
,4,1.0,1,7,3,Suburban,Furnished,12.4,3.47,7.8,1.8,5.0,1.1,1.1,51.9,7566,18254,Yes,24x7,Gated,Independent House,West,141.21
1322.0,4,1.0,3,13,1,Urban,Semi-Furnished,6.6,3.83,4.0,1.4,4.0,5.7,4.7,61.7,10043,17839,Yes,24x7,Non-Gated,Apartment,North,90.82
2051.0,4,5.0,2,36,3,Rural,Furnished,7.7,0.72,7.1,2.5,4.5,3.0,1.0,49.8,14502,33067,Yes,24x7,Non-Gated,Villa,West,148.59
1819.0,3,1.0,1,13,2,Urban,Semi-Furnished,1.9,0.93,4.3,2.4,6.1,2.0,1.5,79.7,10855,11377,Yes,24x7,Gated,Apartment,North,123.14
2370.0,6,5.0,2,22,0,Urban,Unfurnished,12.4,4.52,7.7,6.4,3.5,9.0,2.7,51.4,4983,17850,Yes,24x7,Non-Gated,Apartment,West,168.71
1362.0,4,5.0,3,22,1,Suburban,Semi-Furnished,6.3,6.75,7.3,0.1,2.5,2.0,2.9,68.6,1134,31208,Yes,24x7,Non-Gated,Independent House,West,122.55
1754.0,4,2.0,3,16,2,Rural,Unfurnished,24.3,2.7,9.5,13.3,7.4,4.5,1.1,89.2,5605,17061,Yes,24x7,Non-Gated,Apartment,East,102.36
1595.0,6,3.0,2,33,3,Urban,Furnished,23.1,2.08,4.3,1.2,4.6,5.4,1.8,33.5,5776,34303,Yes,24x7,Gated,Apartment,West,123.37
1682.0,1,2.0,3,28,2,Suburban,Unfurnished,12.9,2.5,6.0,16.7,8.0,3.3,5.6,78.4,3920,18423,Yes,24x7,Non-Gated,Independent House,North,89.05
1163.0,5,2.0,3,17,0,Suburban,Semi-Furnished,16.0,4.27,3.7,4.7,7.4,10.2,0.7,99.9,3432,25944,Yes,Limited,Non-Gated,Independent House,East,93.63
1967.0,6,2.0,2,12,1,Urban,Semi-Furnished,26.4,3.68,5.2,1.4,1.8,4.6,3.4,57.4,9526,28211,Yes,24x7,Gated,Apartment,South,134.36
1880.0,4,2.0,1,11,3,Suburban,Semi-Furnished,16.8,5.81,7.8,1.5,2.0,1.6,1.3,35.6,11301,14751,Yes,24x7,Gated,Independent House,West,140.13
2357.0,4,4.0,1,37,1,Urban,Semi-Furnished,11.3,0.49,4.3,18.8,2.4,18.9,2.4,64.3,7741,39625,Yes,Limited,Gated,Independent House,North,154.12
1644.0,3,3.0,1,5,1,Urban,Unfurnished,5.5,4.85,8.8,3.4,2.4,1.9,0.9,67.7,7519,41503,Yes,24x7,Non-Gated,Independent House,North,132.36
1423.0,2,1.0,1,6,3,Urban,Unfurnished,13.9,5.84,6.1,3.3,3.1,1.4,1.7,74.9,1804,15434,Yes,24x7,Non-Gated,Apartment,East,95.28
2084.0,4,2.0,3,10,1,Urban,Furnished,5.1,1.82,5.5,6.3,0.6,2.5,3.2,52.8,5552,28752,Yes,24x7,Non-Gated,Apartment,East,129.62
1213.0,6,5.0,1,33,3,Suburban,Semi-Furnished,26.2,0.9,8.6,4.8,2.4,5.7,1.1,47.4,6950,29119,Yes,24x7,Non-Gated,Independent House,North,109.48
2247.0,3,5.0,1,27,0,Urban,Furnished,5.0,4.72,8.7,3.4,8.1,14.6,0.8,78.2,11264,27782,Yes,24x7,Gated,Apartment,West,149.04
2246.0,1,1.0,3,38,2,Urban,Furnished,9.0,2.78,3.7,3.8,5.4,3.6,1.7,64.9,7951,10801,Yes,24x7,Non-Gated,Apartment,North,126.0
2342.0,3,3.0,2,28,0,Urban,Furnished,3.8,3.57,9.9,6.4,3.6,2.2,1.0,73.7,5355,37721,Yes,24x7,Non-Gated,Apartment,North,142.7
1857.0,1,5.0,1,19,0,Suburban,Semi-Furnished,2.2,7.51,8.5,5.6,1.0,4.1,1.2,37.3,9991,25179,Yes,24x7,Gated,Independent House,North,128.88
1382.0,6,1.0,3,1,2,Suburban,Unfurnished,24.3,3.83,5.6,11.0,4.1,7.9,2.6,25.4,12439,23914,Yes,24x7,Non-Gated,Villa,East,115.44
1710.0,4,1.0,3,35,2,Suburban,Unfurnished,9.3,0.3,3.4,3.8,4.6,1.9,5.4,73.5,6661,18681,Yes,24x7,Non-Gated,Independent House,West,110.53
1859.0,2,2.0,2,26,0,Rural,Semi-Furnished,30.9,2.2,4.5,6.7,2.2,5.2,0.5,56.3,6327,22914,Yes,24x7,Gated,Apartment,North,86.56
1342.0,4,2.0,1,2,1,Rural,Furnished,15.9,9.92,4.0,8.6,4.3,6.3,1.1,78.8,8331,25740,Yes,24x7,Gated,Apartment,South,85.05
2383.0,4,5.0,2,38,1,Urban,Semi-Furnished,4.6,4.22,3.3,4.1,1.5,6.6,0.5,44.3,6343,28577,Yes,24x7,Gated,Independent House,West,151.92
1969.0,4,2.0,3,24,1,Urban,Furnished,41.6,6.69,5.5,3.6,4.3,2.9,1.2,43.1,8598,31112,Yes,24x7,Non-Gated,Apartment,North,105.04
1159.0,4,2.0,3,24,3,Suburban,Semi-Furnished,9.8,2.72,4.1,7.8,1.0,12.9,3.8,40.5,5275,16696,Yes,24x7,Non-Gated,Apartment,East,81.6
2686.0,6,2.0,2,14,3,Urban,Semi-Furnished,24.2,3.7,6.8,2.0,0.7,2.9,1.0,43.1,5036,21835,Yes,24x7,Non-Gated,Independent House,South,178.86
1704.0,6,2.0,3,13,0,Urban,Furnished,10.8,1.66,7.9,6.0,1.5,2.6,0.9,46.0,5885,34318,Yes,24x7,Gated,Independent House,South,131.62
1048.0,2,5.0,3,14,3,Rural,Furnished,5.7,0.95,5.1,6.2,1.7,2.3,2.0,22.0,8525,17992,Yes,Limited,Gated,Independent House,East,96.25
1193.0,2,1.0,1,2,0,Urban,Furnished,13.1,2.46,4.4,9.3,1.0,2.2,2.6,87.5,5471,34644,No,24x7,Gated,Apartment,West,87.7
2468.0,6,3.0,2,18,3,Urban,Furnished,24.7,2.37,6.9,6.5,5.9,2.0,2.0,69.2,7802,21726,Yes,24x7,Non-Gated,Independent House,West,153.56
2654.0,4,4.0,2,2,2,Suburban,Semi-Furnished,12.1,1.06,9.8,8.4,2.5,7.8,0.4,50.2,5056,17887,Yes,24x7,Non-Gated,Apartment,East,174.46
2205.0,1,1.0,3,23,2,Suburban,Semi-Furnished,9.7,3.74,8.0,7.6,2.7,2.8,2.2,101.2,2907,21893,Yes,24x7,Non-Gated,Independent House,North,118.22
2376.0,4,1.0,2,8,0,Rural,Semi-Furnished,,1.58,6.1,1.8,12.2,15.3,0.5,84.8,8310,25637,Yes,24x7,Non-Gated,Independent House,North,128.89
2319.0,1,5.0,3,24,2,Rural,Semi-Furnished,20.1,3.79,4.6,6.4,4.8,1.4,3.1,59.6,6596,27677,No,Limited,Gated,Independent House,East,125.14
1956.0,1,2.0,2,14,2,Urban,Furnished,19.4,0.67,5.8,9.9,3.3,9.7,3.5,61.3,10915,18989,Yes,24x7,Non-Gated,Villa,North,120.64
1831.0,2,2.0,1,11,1,Suburban,Furnished,13.9,1.75,3.7,4.5,8.1,4.1,7.1,15.0,5428,32053,Yes,24x7,Non-Gated,Apartment,North,93.52
1947.0,2,2.0,2,5,2,Urban,Unfurnished,13.8,13.66,7.1,6.6,1.7,9.5,1.1,45.7,9380,37259,Yes,24x7,Gated,Villa,West,144.82
2055.0,1,1.0,3,15,3,Rural,Semi-Furnished,7.9,0.9,4.7,3.2,2.4,11.5,1.7,71.0,3915,36899,Yes,24x7,Non-Gated,Villa,South,134.89
1242.0,6,1.0,3,2,0,Urban,Furnished,9.9,2.59,4.1,11.7,1.4,8.2,0.2,71.2,3473,17437,Yes,24x7,Gated,Apartment,South,103.93
2053.0,3,1.0,2,9,1,Urban,Semi-Furnished,9.1,2.21,8.4,1.2,5.5,2.8,0.6,49.6,6506,37479,Yes,24x7,Non-Gated,Apartment,East,117.1
2452.0,4,3.0,1,18,1,Rural,Furnished,16.7,7.32,5.8,8.5,4.1,8.2,1.1,73.2,5368,22747,Yes,24x7,Gated,Independent House,North,143.05
1536.0,6,3.0,1,25,0,Suburban,Semi-Furnished,19.6,1.3,8.4,0.9,0.9,10.9,1.3,47.9,10739,18279,Yes,Limited,Non-Gated,Independent House,North,130.66
1478.0,6,2.0,1,18,1,Urban,Furnished,7.7,5.28,4.8,9.8,2.6,19.6,0.6,54.9,3990,33415,Yes,24x7,Gated,Villa,North,139.03
1912.0,5,5.0,1,4,0,Urban,Furnished,13.5,2.4,6.7,3.1,1.6,4.1,1.4,64.3,7299,20568,Yes,24x7,Non-Gated,Apartment,West,145.5
1293.0,2,2.0,3,28,0,Urban,Semi-Furnished,3.5,6.53,3.4,0.4,4.1,4.9,3.2,63.7,5621,29516,Yes,24x7,Gated,Apartment,North,70.36
926.0,5,1.0,2,16,3,Suburban,Semi-Furnished,12.8,4.05,6.8,2.9,4.3,12.5,2.0,76.0,8902,23905,Yes,24x7,Non-Gated,Apartment,North,77.99
2281.0,6,1.0,2,25,1,Suburban,Semi-Furnished,1.0,4.56,7.3,5.1,3.4,5.3,6.8,80.5,5114,31945,Yes,24x7,Gated,Apartment,East,160.51
1402.0,1,4.0,3,39,1,Urban,Unfurnished,5.1,2.66,9.4,5.6,5.8,8.0,0.2,73.4,4637,21655,Yes,Limited,Non-Gated,Apartment,South,92.5
1660.0,6,3.0,2,1,2,Suburban,Furnished,3.7,0.26,9.7,5.0,11.2,5.1,1.1,59.5,2333,17816,Yes,24x7,Gated,Apartment,South,151.17
1314.0,6,2.0,3,39,3,Urban,Semi-Furnished,1.3,3.5,6.0,0.7,2.0,8.6,1.0,65.5,8978,22011,Yes,24x7,Gated,Independent House,North,116.87
2352.0,6,2.0,2,38,3,Rural,Unfurnished,7.1,8.92,3.3,3.5,2.9,9.4,1.9,67.3,6619,32986,Yes,Limited,Gated,Apartment,West,133.19
2119.0,3,2.0,1,20,2,Suburban,Semi-Furnished,20.0,8.67,7.2,1.0,3.1,9.4,0.9,58.3,7242,21760,Yes,Limited,Non-Gated,Apartment,North,109.65
1518.0,2,3.0,3,1,1,Rural,Unfurnished,2.3,3.8,8.0,2.1,2.3,1.9,0.6,75.3,8368,31835,Yes,24x7,Non-Gated,Apartment,North,84.59
1001.0,5,4.0,3,9,1,Urban,Semi-Furnished,14.1,2.32,4.3,7.7,3.4,11.3,0.6,16.0,4333,26740,Yes,Limited,Gated,Independent House,South,116.56
1459.0,4,4.0,3,9,2,Rural,Semi-Furnished,22.1,2.37,4.7,3.4,0.1,1.9,0.5,63.2,2542,30928,Yes,24x7,Gated,Villa,East,110.08
1964.0,5,4.0,1,23,3,Rural,Unfurnished,24.5,4.29,8.6,3.8,2.2,8.1,1.7,29.6,4240,19855,Yes,Limited,Non-Gated,Independent House,East,127.32
1754.0,2,1.0,1,27,3,Suburban,Semi-Furnished,7.3,7.06,6.2,1.2,2.3,9.7,2.7,60.5,6577,17431,Yes,24x7,Non-Gated,Independent House,North,120.23
1710.0,2,3.0,1,19,3,Rural,Semi-Furnished,6.9,2.43,5.2,2.3,0.9,3.4,1.1,53.0,5343,22543,Yes,Limited,Gated,Apartment,South,107.2
1766.0,6,4.0,3,14,2,Suburban,Semi-Furnished,5.4,2.86,8.9,3.6,5.4,3.8,0.9,54.8,5655,27229,Yes,24x7,Gated,Independent House,South,138.27
2067.0,4,2.0,3,1,0,Rural,Semi-Furnished,21.3,5.2,4.2,4.4,1.9,3.5,0.8,53.4,4002,17025,Yes,24x7,Gated,Apartment,West,112.7
1627.0,6,3.0,1,37,1,Suburban,Semi-Furnished,10.7,6.33,3.3,2.9,6.2,9.9,3.5,64.8,8863,20838,Yes,Limited,Non-Gated,Independent House,East,114.05
1898.0,6,1.0,1,39,0,Rural,Semi-Furnished,5.9,4.65,4.5,6.3,6.2,2.5,1.6,44.1,7242,17171,Yes,24x7,Gated,Apartment,North,107.19
1107.0,3,5.0,3,1,1,Urban,Semi-Furnished,4.4,0.56,8.4,0.5,4.0,2.2,1.2,52.6,5575,22675,Yes,Limited,Gated,Apartment,East,127.03
3055.0,2,4.0,2,13,2,Urban,Semi-Furnished,12.9,0.65,7.6,5.4,1.6,5.7,2.4,46.2,3154,32061,Yes,24x7,Gated,Independent House,North,189.45
1494.0,6,4.0,3,39,2,Suburban,Semi-Furnished,5.4,2.16,3.3,10.2,4.7,3.5,2.2,44.7,3636,19755,Yes,Limited,Non-Gated,Villa,South,140.35
1762.0,5,3.0,1,15,0,Suburban,Furnished,13.4,,4.2,10.6,6.7,11.0,4.6,24.4,3185,26149,Yes,24x7,Gated,Villa,East,134.98
1962.0,4,4.0,2,24,2,Urban,Semi-Furnished,9.5,1.57,4.0,4.7,2.6,3.4,3.7,100.7,3716,22538,Yes,24x7,Non-Gated,Independent House,West,144.37
1424.0,6,3.0,1,20,1,Urban,Unfurnished,36.0,7.36,5.1,3.1,4.9,1.6,1.5,46.8,1833,19446,Yes,24x7,Gated,Independent House,North,108.32
1654.0,2,5.0,3,25,2,Urban,Furnished,6.4,2.76,4.2,1.5,2.8,4.9,2.7,56.3,9298,32994,Yes,24x7,Gated,Independent House,South,131.62
1648.0,3,2.0,1,35,3,Rural,Furnished,11.8,2.05,7.8,1.0,4.7,5.0,1.1,51.3,6041,23416,Yes,24x7,Non-Gated,Independent House,South,96.55
1147.0,1,5.0,1,15,1,Suburban,Unfurnished,12.1,5.91,8.9,2.3,0.6,0.5,2.4,73.3,12793,25352,Yes,24x7,Non-Gated,Apartment,North,75.86
1891.0,3,4.0,1,31,0,Urban,Semi-Furnished,12.5,4.54,9.1,3.6,6.4,4.5,0.7,51.6,4500,26716,Yes,24x7,Gated,Apartment,East,134.87
743.0,3,5.0,1,18,3,Urban,Semi-Furnished,5.4,1.1,6.3,1.4,10.7,10.2,2.1,83.6,9635,17768,Yes,Limited,Gated,Villa,North,116.42
2614.0,3,1.0,2,8,1,Rural,Semi-Furnished,3.6,4.98,3.9,3.2,6.0,6.5,2.8,31.0,5588,31534,Yes,24x7,Gated,Independent House,East,161.33
2086.0,1,3.0,2,2,0,Urban,Semi-Furnished,10.7,2.63,3.3,4.7,2.9,12.6,1.0,25.6,7489,29122,Yes,24x7,Non-Gated,Apartment,West,125.41
2002.0,5,4.0,3,28,1,Suburban,Furnished,19.8,2.26,5.8,8.7,1.1,3.5,0.7,82.5,7011,24089,Yes,24x7,Non-Gated,Independent House,North,130.72
695.0,3,4.0,3,24,1,Rural,Unfurnished,11.7,5.71,6.5,4.7,2.1,1.6,1.4,46.6,3624,28275,Yes,24x7,Gated,Independent House,North,72.14
1214.0,3,4.0,1,34,1,Rural,Semi-Furnished,6.1,4.19,4.0,5.5,6.7,2.4,0.2,38.9,7750,24822,Yes,24x7,Gated,Independent House,West,91.59
2414.0,6,4.0,2,9,3,Urban,Semi-Furnished,26.6,5.68,3.2,3.7,0.8,8.1,1.1,59.7,9701,26901,Yes,24x7,Gated,Independent House,East,165.23
3933.0,3,2.0,3,28,1,Suburban,Semi-Furnished,7.4,5.57,3.7,2.0,3.1,9.4,1.2,59.0,4916,30626,Yes,Limited,Non-Gated,Villa,North,211.9
2307.0,6,5.0,1,0,1,Rural,Unfurnished,14.6,4.59,8.2,12.6,3.4,5.3,0.3,15.0,11711,31570,Yes,24x7,Gated,Apartment,North,170.97
2220.0,2,3.0,3,5,1,Urban,Unfurnished,5.4,1.22,4.4,7.0,2.4,5.9,1.5,52.4,3680,24126,Yes,24x7,Non-Gated,Villa,East,158.35
1939.0,6,5.0,2,23,2,Suburban,Furnished,16.5,8.25,8.7,3.8,2.0,6.3,0.4,44.0,6673,31317,Yes,24x7,Gated,Independent House,North,149.08
1184.0,6,3.0,1,21,3,Suburban,Semi-Furnished,6.3,2.37,9.4,1.9,0.4,8.4,0.5,46.8,9932,23440,Yes,24x7,Gated,Independent House,West,130.76
2197.0,5,3.0,1,23,2,Urban,Furnished,4.6,0.64,5.3,7.4,5.2,4.7,1.0,29.1,6111,25628,Yes,24x7,Gated,Independent House,South,175.58
1044.0,6,3.0,1,33,3,Urban,Unfurnished,14.8,6.07,7.5,15.7,1.5,3.2,3.4,60.1,5904,20493,Yes,24x7,Non-Gated,Apartment,South,100.82
984.0,5,5.0,1,33,1,Urban,Furnished,6.7,1.96,5.0,3.6,1.6,6.4,1.7,53.8,2034,26088,Yes,24x7,Gated,Independent House,West,96.49
950.0,4,5.0,1,7,2,Urban,Unfurnished,9.8,6.65,8.1,4.8,1.8,2.4,1.3,53.8,9421,16665,Yes,24x7,Non-Gated,Independent House,East,103.74
2187.0,5,3.0,2,8,2,Urban,Semi-Furnished,6.0,3.06,4.5,6.3,1.8,3.9,0.8,77.8,6567,33644,Yes,24x7,Non-Gated,Apartment,South,158.01
1618.0,6,3.0,3,21,3,Urban,Unfurnished,4.2,4.92,5.8,8.9,2.8,3.0,1.8,53.3,8946,16532,Yes,24x7,Gated,Apartment,East,132.97
1705.0,4,1.0,2,38,1,Suburban,Semi-Furnished,9.1,5.89,9.0,5.7,2.0,11.2,0.1,71.4,4471,19483,Yes,24x7,Gated,Independent House,West,107.84
1642.0,5,1.0,3,26,0,Rural,Furnished,8.5,3.01,7.4,2.0,7.7,8.8,1.2,31.6,7571,24577,Yes,Limited,Non-Gated,Apartment,South,93.56
1031.0,1,4.0,1,5,3,Rural,Semi-Furnished,12.0,2.15,3.5,2.9,0.8,1.0,2.4,44.8,12238,33516,Yes,24x7,Gated,Independent House,South,75.45
1281.0,6,2.0,1,25,2,Rural,Furnished,10.8,,3.6,8.0,7.8,3.6,1.4,24.3,2642,31190,Yes,Limited,Non-Gated,Villa,West,112.62
1309.0,5,3.0,2,13,0,Suburban,Furnished,13.6,0.76,9.9,7.8,5.0,6.9,0.3,52.5,10042,25217,Yes,24x7,Gated,Apartment,South,109.57
877.0,1,4.0,1,4,3,Urban,Furnished,3.0,2.82,5.6,2.1,1.4,5.1,2.1,46.2,9234,21295,Yes,24x7,Gated,Independent House,West,103.96
1373.0,2,2.0,2,28,1,Urban,Unfurnished,6.7,1.24,4.4,5.9,2.6,7.1,1.1,33.9,10639,20043,Yes,24x7,Gated,Apartment,West,96.53
1055.0,2,2.0,1,11,2,Suburban,Furnished,13.9,4.55,6.2,0.7,2.9,3.4,1.0,46.4,6678,18857,Yes,Limited,Non-Gated,Apartment,East,71.6
1968.0,2,1.0,2,31,1,Rural,Furnished,19.2,0.86,5.6,2.2,3.6,10.1,2.2,56.4,5139,24014,Yes,Limited,Non-Gated,Apartment,West,93.2
2014.0,6,4.0,2,22,3,Urban,Furnished,23.1,2.09,7.6,2.7,2.2,10.0,2.4,52.5,5880,24032,Yes,Limited,Non-Gated,Apartment,West,156.86
938.0,3,3.0,3,17,1,Suburban,Furnished,18.9,0.91,6.5,2.4,3.0,12.3,1.8,38.0,2814,32382,Yes,24x7,Gated,Apartment,East,75.99
1487.0,3,1.0,1,8,2,Rural,Furnished,5.3,3.7,7.4,2.3,1.7,7.0,3.2,56.4,6119,24130,Yes,24x7,Gated,Apartment,East,89.96
2671.0,5,3.0,2,11,2,Suburban,Semi-Furnished,11.1,4.78,9.0,5.3,2.1,2.3,0.8,51.3,7640,32930,Yes,24x7,Gated,Villa,East,193.53
1111.0,3,1.0,2,13,3,Suburban,Semi-Furnished,5.4,2.82,6.3,1.6,6.9,17.0,0.7,55.9,5356,33703,Yes,24x7,Gated,Independent House,North,94.3
1885.0,6,4.0,1,27,2,Rural,Semi-Furnished,12.2,3.83,7.9,3.0,14.0,6.5,1.0,93.8,4339,40599,Yes,24x7,Gated,Apartment,East,140.22
1708.0,5,2.0,2,16,0,Suburban,Unfurnished,11.9,3.39,6.3,13.9,2.8,4.3,1.0,56.1,11339,29608,Yes,24x7,Non-Gated,Apartment,West,107.64
2251.0,2,2.0,1,1,3,Urban,Furnished,1.4,0.94,8.9,1.9,1.3,11.2,3.9,69.6,11364,27832,Yes,Limited,Non-Gated,Villa,South,175.42
1813.0,4,5.0,3,0,0,Rural,Semi-Furnished,18.9,2.04,6.1,2.6,3.6,5.8,4.3,45.7,6843,30115,Yes,24x7,Gated,Villa,West,140.48
1413.0,3,4.0,1,10,2,Suburban,Semi-Furnished,11.5,11.87,5.0,3.2,4.2,5.1,0.4,41.7,7067,28868,Yes,Limited,Gated,Apartment,North,85.84
1687.0,3,4.0,1,20,1,Urban,Semi-Furnished,5.1,0.56,9.5,6.1,16.8,14.5,1.7,50.1,7258,30028,Yes,24x7,Non-Gated,Independent House,East,135.68
1695.0,6,4.0,1,13,1,Rural,Furnished,1.6,1.61,6.5,3.1,1.2,13.5,1.0,79.3,4448,16113,Yes,24x7,Gated,Independent House,East,137.02
1600.0,3,3.0,2,39,3,Urban,Semi-Furnished,35.2,6.73,8.0,4.7,2.3,5.3,0.7,23.1,5551,22342,Yes,24x7,Gated,Independent House,South,112.85
924.0,1,1.0,1,9,0,Rural,Furnished,12.5,2.49,7.7,4.3,9.8,10.4,0.2,58.8,7710,13487,Yes,Limited,Gated,Villa,West,76.91
2334.0,3,2.0,2,16,0,Suburban,Semi-Furnished,11.4,1.8,7.8,2.8,2.7,4.4,1.7,68.3,6074,38290,Yes,24x7,Gated,Apartment,West,129.84
2237.0,4,5.0,3,15,3,Urban,Semi-Furnished,13.2,5.22,3.7,4.8,2.0,4.0,3.4,36.6,8316,17836,Yes,24x7,Non-Gated,Independent House,East,159.47
1076.0,1,5.0,3,10,1,Rural,Furnished,10.7,1.94,5.8,0.7,2.1,7.3,0.8,71.8,7496,34325,Yes,24x7,Gated,Apartment,South,73.98
1485.0,5,4.0,3,35,1,Urban,Unfurnished,4.0,0.24,9.6,3.3,2.9,9.0,0.8,44.1,8384,26116,Yes,24x7,Non-Gated,Apartment,West,129.99
1526.0,2,5.0,2,10,3,Rural,Unfurnished,8.8,2.04,6.5,7.2,4.3,7.6,1.7,53.8,7274,26360,Yes,Limited,Gated,Apartment,East,107.41
1014.0,1,5.0,1,0,2,Suburban,Semi-Furnished,6.4,1.15,3.8,1.8,3.2,0.8,2.5,21.2,9108,32178,Yes,24x7,Gated,Independent House,South,103.29
1869.0,4,2.0,2,20,2,Suburban,Unfurnished,19.5,3.38,5.1,3.9,4.2,2.8,3.4,68.6,11063,16793,Yes,24x7,Non-Gated,Independent House,West,134.97000000000003
1281.0,1,4.0,1,25,0,Rural,Semi-Furnished,15.3,5.99,3.7,1.6,4.1,7.5,2.6,100.4,5779,35484,Yes,Limited,Gated,Apartment,East,54.49
1454.0,5,4.0,1,18,1,Urban,Furnished,16.3,7.72,5.9,2.4,3.3,2.0,0.2,69.4,3123,28319,Yes,24x7,Non-Gated,Apartment,East,101.87
857.0,1,1.0,1,16,2,Suburban,Unfurnished,1.8,0.9,4.0,5.3,4.4,4.2,1.8,42.7,6301,27721,Yes,24x7,Gated,Apartment,South,62.27
1747.0,3,5.0,3,34,0,Suburban,Furnished,24.0,1.9,8.8,5.0,1.9,14.9,1.4,67.9,9921,46591,Yes,Limited,Gated,Villa,East,126.05
2290.0,1,3.0,3,14,2,Urban,Furnished,3.7,2.16,6.0,2.1,0.9,9.2,1.3,60.7,7484,34065,Yes,24x7,Non-Gated,Villa,North,174.32
2113.0,3,2.0,2,25,3,Urban,Furnished,34.7,4.73,9.1,1.3,5.6,17.4,1.7,48.3,7714,27241,Yes,24x7,Gated,Apartment,West,135.86
1580.0,6,3.0,1,33,1,Suburban,Semi-Furnished,6.0,3.05,7.6,5.2,4.3,22.1,3.5,62.4,7904,15946,Yes,Limited,Non-Gated,Independent House,East,121.23
638.0,4,2.0,3,15,3,Urban,Furnished,12.1,2.56,6.5,7.8,5.2,1.7,0.9,46.6,8899,23777,Yes,24x7,Gated,Independent House,West,86.51
2044.0,4,2.0,3,21,3,Urban,Semi-Furnished,7.1,5.35,3.7,0.6,8.3,6.5,2.8,41.2,6367,17885,Yes,24x7,Non-Gated,Independent House,West,148.92
1731.0,1,,2,15,2,Suburban,Unfurnished,0.4,1.75,4.4,6.3,3.4,3.0,0.5,50.8,7006,22237,Yes,Limited,Non-Gated,Apartment,North,110.48
1883.0,2,5.0,3,24,1,Urban,Unfurnished,3.4,2.03,6.4,2.0,6.0,4.9,0.1,48.3,6406,25301,Yes,Limited,Gated,Independent House,North,135.45
2715.0,3,3.0,3,21,0,Urban,Unfurnished,20.1,4.41,5.4,1.1,6.5,4.4,1.1,81.3,8549,22531,Yes,24x7,Non-Gated,Apartment,West,144.73
1196.0,4,2.0,3,34,2,Urban,Furnished,10.1,2.96,8.6,1.5,2.6,7.8,3.9,69.3,12515,26963,Yes,Limited,Non-Gated,Apartment,North,94.38
400.0,2,4.0,3,10,2,Urban,Semi-Furnished,16.5,2.91,7.2,2.4,1.8,3.2,1.3,38.5,7454,24545,Yes,Limited,Gated,Independent House,North,66.35
